label,cagr_pct,vol_pct,sharpe,sortino,max_dd_pct,final
A: Full system (sector momentum + top-K stock-pick),17.592748019288006,21.094418612652273,0.737403327673545,1.0582220159738733,-50.62519384185594,3885.323487902747
B: Sector-ETF-only (no stock-picking),10.490544901633637,14.61195058149301,0.5567476320949162,0.6383884092313643,-43.19784066207657,965.9347570675644
C: Bottom-K stocks (falsification check),16.475688124394907,19.091098100986674,0.7434746095957073,1.1042735476518346,-38.71867483100207,3131.940602563197
D: SPY buy & hold,10.781895930975981,14.621949853397641,0.5742230186279877,0.7231673501963005,-50.78483814403968,1009.8423617564661
