label,cagr_pct,vol_pct,sharpe,sortino,max_dd_pct,final
"BAB (beta-neutral, self-financing)",-3.8443649986845907,13.905960871600003,-0.42819650435745943,-0.6806700660186952,-65.971571721885,41.25844767812773
"Low-beta leg (raw, unlevered, informational)",11.74547931030887,11.864931880638965,0.7507793651724025,0.9181100056271726,-37.44240205900547,1227.9857403727465
"High-beta leg (raw, unlevered, informational)",20.0905342435197,23.267236304230032,0.7818573982811629,1.0502386855567187,-57.1858663273935,6245.586258526118
"Low-beta leg, vol-matched to BAB",14.762578125161863,14.88919755142615,0.8074087174647269,0.9617801020866658,-33.15282396981586,2241.248537015836
SPY buy & hold,10.708914758867415,14.616194434608488,0.5698248350978385,0.7163858477040959,-50.784793267447185,994.924756985134
