date,v4_portfolio,v4_invested_pct,spx_portfolio
1993-04-27,100.78324919154258,55.150461808150375,100.60407112254049
1993-04-28,101.63757406154292,55.150461808150375,100.60636320025075
1993-04-29,102.0609673324125,55.150461808150375,100.80619452576138
1993-04-30,101.81438495983934,55.150461808150375,101.10478145634833
1993-05-03,103.08797073349199,59.33965408830837,101.62616254602028
1993-05-04,104.4269688609924,61.68386363648493,101.99135991844408
1993-05-05,105.05220551505718,63.24721562517559,102.09931187200927
1993-05-06,103.99614441250134,63.24721562517559,101.80991428049929
1993-05-07,104.67474443743959,63.24721562517559,101.5917112862467
1993-05-10,105.44050242064786,70.68727914604713,101.70425440464439
1993-05-11,106.21367785461835,74.72795299005713,102.06256152511347
1993-05-12,105.1844454606404,77.09182855642887,102.16362322672394
1993-05-13,103.45560871340052,74.18544057026688,100.88428638438552
1993-05-14,103.9814130624783,72.48735305631135,100.96007915588739
1993-05-17,104.44886516444922,72.48735305631135,101.14612296807661
1993-05-18,105.90273013905322,72.48735305631135,101.13464155128942
1993-05-19,108.95840777279047,66.83228710268763,102.79985353132773
1993-05-20,110.12631846396602,64.54998094016446,103.49349792927953
1993-05-21,108.83047371089123,61.76508165236574,102.40249697684062
1993-05-24,109.22816220302036,61.76508165236574,102.89861614581599
1993-05-25,109.24892308292809,61.76508165236574,103.09384929708219
1993-05-26,111.29777737639989,61.76508165236574,104.14809990262526
1993-05-27,111.19073373662528,61.76508165236574,103.9115252396308
1993-05-28,110.149599004822,60.48826823617858,103.40162556674603
1993-06-01,111.01957741475552,59.26708281247538,104.23767317803659
1993-06-02,110.51682811928679,59.26708281247538,104.242271352281
1993-06-03,110.62819850567473,59.26708281247538,103.92989690837268
1993-06-04,109.29677477060913,58.03757264088729,103.37176547180493
1993-06-07,107.83103116071666,58.03757264088729,102.82741453914662
1993-06-08,107.53972258834898,56.35217688865839,102.14295247085981
1993-06-09,107.81333652385199,56.35217688865839,102.38871647293122
1993-06-10,108.0279311682054,56.35217688865839,102.29684411039767
1993-06-11,109.31502633396984,56.35217688865839,102.72865192465837
1993-06-14,110.01035179764278,59.35217688865839,102.83200570397908
1993-06-15,110.23985775580255,59.35217688865839,102.50125959132887
1993-06-16,109.89847368044417,59.35217688865839,102.7676943492644
1993-06-17,109.96340340746356,63.939897073676775,103.02264769041278
1993-06-18,109.17445969625605,65.22610993454802,101.90637780786528
1993-06-21,109.40999895660954,67.6292181595069,102.48977817454166
1993-06-22,109.29055859621658,69.73104857177184,102.42316773270478
1993-06-23,108.46145751387965,69.73104857177184,101.79383468946766
1993-06-24,109.70791684507269,71.60036773504301,102.58165053707518
1993-06-25,110.73757256351917,71.60036773504301,102.80674378328246
1993-06-28,113.084814831422,71.60036773504301,103.78290253020145
1993-06-29,112.21418231848399,71.60036773504301,103.51646777226588
1993-06-30,112.43104148460885,71.60036773504301,103.4797174253701
1993-07-01,112.11351320117555,71.60036773504301,103.13289172168822
1993-07-02,111.8460238131085,71.60036773504301,102.40249697684062
1993-07-06,110.9161738264786,70.029979277037,101.38958788302584
1993-07-07,110.17898651730012,70.029979277037,101.71114465659909
1993-07-08,111.46818958150398,66.37593914649311,103.04561753339915
1993-07-09,111.79084142084925,64.17056894668261,102.92387806651261
1993-07-12,111.75655305168814,64.17056894668261,103.12370939202324
1993-07-13,112.03224967443657,64.17056894668261,102.91928690168011
1993-07-14,111.86355068197975,62.90714507450045,103.37635663663742
1993-07-15,110.96750694908388,62.90714507450045,103.17883140766095
1993-07-16,109.05430005971274,61.31333147656043,102.3818262209765
1993-07-19,108.33016363557937,61.31333147656043,102.44613757569117
1993-07-20,109.49929571841128,62.80538042159893,102.74013334144558
1993-07-21,108.94822896384866,62.80538042159893,102.7102732465045
1993-07-22,108.64546540921478,62.80538042159893,102.09701979429902
1993-07-23,110.63300820002593,64.28989489751953,102.69190157776261
1993-07-26,112.24784159494618,64.28989489751953,103.1489713127199
1993-07-27,111.44440739169778,66.95963312686615,102.95373816145369
1993-07-28,112.40284933022235,68.58604568856438,102.71257233362672
1993-07-29,112.12278268136335,68.58604568856438,103.41310698353323
1993-07-30,110.75167664883946,68.58604568856438,102.92847624075705
1993-08-02,111.493851130554,68.58604568856438,103.3924362276691
1993-08-03,112.06603242900934,71.9370105302369,103.19031282444817
1993-08-04,112.87202895715444,73.94797737782726,103.02264769041281
1993-08-05,113.1860466203414,82.36878642669636,102.92847624075705
1993-08-06,114.04728920648375,87.42127185601781,103.05479986306413
1993-08-09,114.2526970414656,89.78372544925321,103.52335802422064
1993-08-10,112.96007019642451,89.78372544925321,103.23166134558844
1993-08-11,111.51474266404011,91.80888969788592,103.46363783433846
1993-08-12,112.67007531284953,91.80888969788592,103.11911121777881
1993-08-13,111.46565505729598,93.08533381873156,103.39014414995884
1993-08-16,114.41172872249321,93.08533381873156,103.90463498767608
1993-08-17,115.18584445175692,93.08533381873156,104.0768982959559
1993-08-18,114.99303524663138,93.08533381873156,104.74528077321104
1993-08-19,112.48186839889989,93.08533381873156,104.83485404862233
1993-08-20,112.73178415584553,93.08533381873156,104.7728417810299
1993-08-23,112.2588117854201,93.08533381873156,104.55923696102178
1993-08-24,113.3847103533612,93.08533381873156,105.60199914036572
1993-08-25,112.09185366274703,93.08533381873156,105.68468917323426
1993-08-26,110.53778275889898,93.08533381873156,105.89370282840989
1993-08-27,111.66951863113151,93.08533381873156,105.77886062288997
1993-08-30,110.87600596969003,93.08533381873156,106.09122805738633
1993-08-31,111.21484369831008,93.08533381873156,106.4725050208418
1993-09-01,111.08282846525523,93.08533381873156,106.37833357118605
1993-09-02,111.41708437554799,93.08533381873156,105.95341600888008
1993-09-03,111.07765572313424,93.08533381873156,105.96260534795705
1993-09-07,108.77808556031599,93.08533381873156,105.31489362656603
1993-09-08,108.20925900621418,93.08533381873156,104.88538489942758
1993-09-09,110.23329545839916,93.08533381873156,105.08061805069376
1993-09-10,110.94746952450774,93.08533381873156,106.04988654565805
1993-09-13,108.17907339017285,93.08533381873156,106.12797840428212
1993-09-14,106.64463601406995,91.39137715957118,105.6318592353068
1993-09-15,107.06721853545447,90.00310023936294,106.02232553783921
1993-09-16,109.06996284000971,90.00310023936294,105.52390728174166
1993-09-17,109.52520051150103,90.00310023936294,105.3860952332354
1993-09-20,109.20070730704275,86.24520245665317,104.51788843988155
1993-09-21,109.28183326731529,83.38160855198969,104.0355567842276
1993-09-22,112.0823700163763,83.38160855198969,104.78203112010686
1993-09-23,113.55026038823128,83.38160855198969,105.13574006633148
1993-09-24,115.31626316708483,83.38160855198969,105.11047814563486
1993-09-27,116.90864222876365,80.25072942520795,106.0682582144
1993-09-28,118.13132187679109,78.62818547546502,106.00624594680754
1993-09-29,118.0052760579099,78.62818547546502,105.68009099898983
1993-09-30,116.85888767389368,78.62818547546502,105.40906507622176
1993-10-01,116.72769794645717,77.2513017112136,105.94882484404759
1993-10-04,117.00043510213143,77.2513017112136,105.96260534795702
1993-10-05,115.58559596913001,77.2513017112136,105.9304531753057
1993-10-06,115.4687262531257,77.2513017112136,105.8247932994508
1993-10-07,115.14804390041174,77.2513017112136,105.46648617898174
1993-10-08,116.14148183572792,81.28702824686451,105.72603068496255
1993-10-11,115.03424746801933,83.65345441471999,105.8569524815141
1993-10-12,117.52591127686183,86.18431897407892,105.91207449715183
1993-10-13,118.31315673428841,88.40025170541877,105.9970566077306
1993-10-14,118.3778361311849,85.14670657608085,107.22357052155351
1993-10-15,117.962226169301,82.55999104109794,107.83683098317098
1993-10-18,116.55763572952458,84.27572538591464,107.595665155344
1993-10-19,114.5819434853807,84.27572538591464,107.08116730821477
1993-10-20,114.59757317119971,86.87325223541838,107.04901513556342
1993-10-21,115.7164332692871,88.41536255833911,106.88593415694858
1993-10-22,115.40391647693065,88.41536255833911,106.40589457900491
1993-10-25,115.98196899547575,91.04921753500346,106.61950640842497
1993-10-26,115.07066914412091,92.62953052100207,106.64246924199938
1993-10-27,116.08843387194867,92.62953052100207,106.71367084866874
1993-10-28,115.24365386907496,92.62953052100207,107.43029209901884
1993-10-29,116.33663221827466,92.62953052100207,107.45325493259325
1993-11-01,118.46537040064283,92.62953052100207,107.74495862063745
1993-11-02,118.64700587126711,92.62953052100207,107.59336606822177
1993-11-03,116.56400019589273,87.41025801306208,106.34847347624496
1993-11-04,114.36925181656905,80.28154783522747,105.07831896357152
1993-11-05,115.98196067285012,75.63659315008336,105.55606646380494
1993-11-08,116.53152199271668,72.83948520569786,105.70306084197615
1993-11-09,116.68964172879257,71.16686744830164,105.73062184979503
1993-11-10,118.26779315599263,68.9935542659273,106.50925536773758
1993-11-11,118.47704849411977,70.95099743972456,106.26119928795588
1993-11-12,118.17726706225223,70.95099743972456,106.89283141831525
1993-11-15,117.99436915148533,70.95099743972456,106.51614561969227
1993-11-16,118.1234982641438,70.95099743972456,107.20289976568935
1993-11-17,116.90438364997084,70.95099743972456,106.75961053464147
1993-11-18,116.74053025277293,70.95099743972456,106.48628552475117
1993-11-19,116.22353167854563,70.95099743972456,106.25200994887894
1993-11-22,114.25287711429351,70.95099743972456,105.45500476219445
1993-11-23,116.14744949896946,69.41384664224475,105.8914037412876
1993-11-24,117.10845836367328,69.41384664224475,106.19688092382924
1993-11-26,117.38060554953024,69.41384664224475,106.35766281532186
1993-11-29,116.61727590073833,69.41384664224475,106.09122805738626
1993-11-30,117.41122778086176,69.41384664224475,106.06596613668964
1993-12-01,119.21623289982936,69.41384664224475,106.08893597967601
1993-12-02,120.59897810246176,73.05989231402275,106.36914423210906
1993-12-03,121.6635027965813,76.05989231402275,106.7779892127953
1993-12-06,121.27540900206048,83.63593538841366,107.13169815901995
1993-12-07,121.88881274594863,88.18156123304819,107.20749793993376
1993-12-08,122.07923925426371,90.90893673982892,107.0995459863686
1993-12-09,120.59109917973507,92.54536204389736,106.61490823418045
1993-12-10,119.34523917483494,92.54536204389736,106.55748713142053
1993-12-13,119.77787351229043,92.54536204389736,106.96403302498456
1993-12-14,118.520493380676,92.54536204389736,106.35766281532185
1993-12-15,118.54935375032704,92.54536204389736,106.07744755347686
1993-12-16,119.78662090698471,92.54536204389736,106.42197417003649
1993-12-17,120.24014212675853,92.54536204389736,107.12021674223276
1993-12-20,121.09071141718388,92.54536204389736,106.99848428475815
1993-12-21,120.68607441788728,92.54536204389736,106.8721536530391
1993-12-22,119.62433576643512,92.54536204389736,107.33612064936308
1993-12-23,120.4206212860895,92.54536204389736,107.34990115327253
1993-12-27,120.09516768415797,92.54536204389736,108.07570473328762
1993-12-28,119.85448624329847,92.54536204389736,108.16757709582112
1993-12-29,119.60930902629224,92.54536204389736,108.08488706295259
1993-12-30,119.83157661396821,92.54536204389736,107.63930575419447
1993-12-31,118.78212307902791,92.54536204389736,107.1362963332644
1994-01-03,118.62527698954545,92.54536204389736,106.90431283510242
1994-01-04,120.69559527654914,92.54536204389736,107.23735803487486
1994-01-05,122.12811934157457,92.54536204389736,107.38894357787858
1994-01-06,121.64798037683153,92.54536204389736,107.29018096339036
1994-01-07,123.35397639238084,92.54536204389736,107.92870334570443
1994-01-10,125.71711040128697,89.86864552580704,109.16210751148205
1994-01-11,125.90489477473712,88.05946905122455,108.90027092779093
1994-01-12,126.63238046109544,88.05946905122455,108.90946026686788
1994-01-13,124.49965938441319,88.05946905122455,108.5189939643355
1994-01-14,126.2894700559351,88.05946905122455,109.0794244880255
1994-01-17,126.352709208207,88.05946905122455,108.70962894135725
1994-01-18,126.04693841736383,88.05946905122455,108.92783193560982
1994-01-19,123.9941845644665,88.05946905122455,108.93931335239704
1994-01-20,124.34215253940748,89.76115343386842,109.09550407905715
1994-01-21,124.97894241786037,89.76115343386842,109.03578388917498
1994-01-24,124.05589719422285,89.76115343386842,108.40415175881563
1994-01-25,123.24238372607044,89.76115343386842,108.16298593098867
1994-01-26,124.06905144572677,89.76115343386842,108.68666610778286
1994-01-27,125.23159821896964,87.65228651680074,109.57094548275639
1994-01-28,126.05163525619557,87.65228651680074,109.94993036850158
1994-01-31,126.47678111795983,87.65228651680074,110.61830583634477
1994-02-01,125.6877015606411,85.98651848659202,110.16123610138746
1994-02-02,127.10122799513609,84.46875912837871,110.70788612116804
1994-02-03,125.996306430587,83.09553923028152,110.41159126829136
1994-02-04,122.55390243583044,71.42251010271224,107.9080325898403
1994-02-07,123.99514758630818,65.89478324886231,108.35591999513264
1994-02-08,124.2062697840582,62.619136358836535,108.19283901651777
1994-02-09,124.6932531385902,60.446080023380865,108.58789648388267
1994-02-10,124.3322771266306,58.4710582725579,107.7059091866194
1994-02-11,124.49183296353846,58.4710582725579,107.99301470041911
1994-02-14,125.04907064085361,58.4710582725579,108.00450312661826
1994-02-15,125.51667286582186,58.4710582725579,108.53047538112273
1994-02-16,126.14395418366948,58.4710582725579,108.59249465812712
1994-02-17,125.67279599498033,57.137924763512814,108.0297650473149
1994-02-18,125.1590375360797,57.137924763512814,107.4211027599419
1994-02-22,126.02459247236857,55.55174948152116,108.28701046617353
1994-02-23,126.32719926008184,55.55174948152116,108.11015599306121
1994-02-24,125.69509957460309,53.16646133863108,106.63328691233436
1994-02-25,125.99953052738184,53.16646133863108,107.0490151355634
1994-02-28,126.54567507245741,53.16646133863108,107.2947791376348
1994-03-01,126.2077156508824,53.16646133863108,106.67462842406266
1994-03-02,126.14036408174387,53.16646133863108,106.75961053464147
1994-03-03,126.15782425728528,53.16646133863108,106.34618139853467
1994-03-04,127.02235309867919,53.16646133863108,106.74353094360978
1994-03-07,128.1136027154521,60.09389277229692,107.24194919970734
1994-03-08,128.17698627118767,64.73047941254828,107.00537453671284
1994-03-09,128.7505196234895,67.29000780227821,107.2764004594809
1994-03-10,127.76715974156939,67.29000780227821,106.55059687946581
1994-03-11,127.76289099870478,68.86391026619347,107.13399724614219
1994-03-14,128.80296047160664,68.86391026619347,107.35220024039474
1994-03-15,129.00123736367448,68.86391026619347,107.2649190426937
1994-03-16,129.37068418214034,68.86391026619347,107.81845931442898
1994-03-17,129.99157266593355,68.86391026619347,108.15838775674418
1994-03-18,129.87218522690753,70.22732437813298,108.19513810363999
1994-03-21,129.44617690506016,70.22732437813298,107.61633591120807
1994-03-22,129.3807117410001,73.18354504557175,107.6760490916783
1994-03-23,129.82837254652446,75.02059871778904,107.61633591120807
1994-03-24,127.42281830536632,80.59512556057172,106.6539576681985
1994-03-25,126.06470868964502,81.85883529043869,105.78804295255493
1994-03-28,124.22132690302661,81.85883529043869,105.6548290782931
1994-03-29,121.23882761102531,76.23073375848942,103.92760483066237
1994-03-30,120.87207442184837,56.329499249527984,102.3358865350037
1994-03-31,121.79552922268158,56.329499249527984,102.38641738580891
1994-04-04,120.92647493404391,56.329499249527984,100.81308477771607
1994-04-05,123.68896812061534,51.289631370942644,102.9652265876528
1994-04-06,123.82924143321577,48.253683401072,102.9100975626031
1994-04-07,124.64523513097426,46.14864286642075,103.56010837111633
1994-04-08,123.93059164867523,44.77660311453816,102.69190157776251
1994-04-11,124.31438647138108,44.77660311453816,103.32812487295435
1994-04-12,122.50810470695788,44.77660311453816,102.79985353132766
1994-04-13,120.98591290663488,44.77660311453816,102.49896751361854
1994-04-14,120.651040895925,44.77660311453816,102.52652852143737
1994-04-15,120.51330674771191,44.77660311453816,102.48058883546464
1994-04-18,119.44954041416575,44.77660311453816,101.62616254602021
1994-04-19,118.3772174454131,44.77660311453816,101.6445412241741
1994-04-20,117.21891668633597,44.77660311453816,101.51132034050035
1994-04-21,120.17337107163128,42.65646353252494,103.06628828926323
1994-04-22,120.26196585294966,42.65646353252494,102.81363403523711
1994-04-25,120.52971503135004,41.09780269774769,103.98042775917786
1994-04-26,120.65406668349439,41.09780269774769,103.78749369503389
1994-04-28,119.81263949025971,41.09780269774769,103.15127039984202
1994-04-29,120.03780901813062,42.48966478594443,103.56699862307104
1994-05-02,121.56458859738804,42.48966478594443,104.05162936584719
1994-05-03,121.42670101934085,45.295788865498665,104.05392845296943
1994-05-04,121.28925068318148,51.92896159232586,103.75304243526028
1994-05-05,121.59037542384465,55.900999072002996,103.6749505766362
1994-05-06,120.93164305221845,57.88853640861953,102.8572746340876
1994-05-09,118.9946692022674,57.88853640861953,101.59401037336889
1994-05-10,119.82134193202513,57.88853640861953,102.44154641085859
1994-05-11,119.35372514524454,56.52804505599317,101.40336838693517
1994-05-12,119.89287484702386,56.52804505599317,101.9224573988969
1994-05-13,117.85108710376045,56.52804505599317,102.01203768372014
1994-05-16,117.11874604263095,56.52804505599317,102.0924216200545
1994-05-17,117.74225338598443,54.96816014631018,103.21328266743446
1994-05-18,120.09496003971208,53.29082607638915,104.20552100538514
1994-05-19,121.00048042997602,53.29082607638915,104.84634247482145
1994-05-20,120.08947452688925,53.29082607638915,104.48803535435236
1994-05-23,120.63656521914166,53.29082607638915,104.09297788698748
1994-05-24,122.32200414533196,55.43361975350349,104.46276642424377
1994-05-25,122.99792845052605,56.66169141362997,104.81418329275813
1994-05-26,122.0186896492699,58.10752980753377,104.97955634908325
1994-05-27,122.75107958827623,58.10752980753377,105.04156861667569
1994-05-31,122.56541789909858,59.33131920111179,104.85093363965395
1994-06-01,123.76796000766718,59.33131920111179,105.11047814563479
1994-06-02,124.32372770859405,59.33131920111179,105.11506931046728
1994-06-03,124.73475227824404,59.33131920111179,105.68468917323422
1994-06-06,124.42589556440512,61.061977921088186,105.3975836594345
1994-06-07,123.71818995119403,66.45474432110024,105.2436920198966
1994-06-08,121.79653988630619,70.67016936539774,104.97955634908327
1994-06-09,121.04002324534122,79.13840427098391,105.16330107415031
1994-06-10,123.16763847145538,84.88634468882216,105.3493518957515
1994-06-13,122.64743526754016,88.34044436408126,105.44811451023972
1994-06-14,123.94958350376393,88.34044436408126,106.19918001095148
1994-06-15,124.80580836249221,91.00426661844875,105.79493320450966
1994-06-16,124.78655359914836,92.60255997106925,106.09811830934102
1994-06-17,123.26797090990257,92.60255997106925,105.29882104494628
1994-06-20,122.15508604837359,92.60255997106925,104.61665806378168
1994-06-21,119.85488353291925,91.17325307545995,103.66576123755931
1994-06-22,120.54551382133442,91.17325307545995,104.06770895687889
1994-06-23,117.0614433136181,88.42368261973648,103.27300285731664
1994-06-24,118.26899329596847,80.61721947612739,101.70425440464435
1994-06-27,120.87499408233155,73.26875752158442,102.74013334144551
1994-06-28,121.2556324480158,68.81962885055768,102.45532691476804
1994-06-29,121.30940982097249,66.00334495422872,102.81363403523711
1994-06-30,119.69005243251051,63.69335093080345,102.04189076924928
1994-07-01,120.70190989215423,63.69335093080345,102.48518700970912
1994-07-05,120.14591702778186,63.69335093080345,102.52422943431516
1994-07-06,119.60210405600841,62.49270535106907,102.46910741867745
1994-07-07,120.50944454493981,61.19755205037462,102.98589734351692
1994-07-08,120.23095539891555,61.19755205037462,103.25462417916276
1994-07-11,120.58856517767609,61.19755205037462,102.91239664972534
1994-07-12,120.14542423659822,61.19755205037462,102.88713472902869
1994-07-13,121.31656552026851,61.19755205037462,103.06628828926321
1994-07-14,119.61140460361894,59.506622767087705,104.14120965067046
1994-07-15,119.16327141317883,59.506622767087705,104.31347295895029
1994-07-18,119.83018683129174,59.506622767087705,104.55693787389949
1994-07-19,118.49910464232187,59.506622767087705,104.24456342999116
1994-07-20,117.31173627848189,59.506622767087705,103.72548142744145
1994-07-21,117.82660747328528,60.78564152378871,103.95745791619146
1994-07-22,117.84144450438615,62.72570397179011,104.07230012171134
1994-07-25,117.11801249862938,71.63247748566673,104.33414371481445
1994-07-26,117.22101641959888,80.97948649140004,104.12972122447131
1994-07-27,116.35193766843813,86.58769189484002,103.94827558652648
1994-07-28,116.67821222225776,89.952615136904,104.3318446276922
1994-07-29,120.08320940946618,91.9715690821424,105.25518044609572
1994-08-01,120.73062476842776,93.18294144928544,105.88681257645507
1994-08-02,120.7653562224853,93.18294144928544,105.7834517877224
1994-08-03,120.70513835156676,93.18294144928544,105.98787427806553
1994-08-04,118.09074477785117,91.51929611555802,105.28733261874706
1994-08-05,118.35709736029878,89.91089585185273,104.98644660103791
1994-08-08,119.07161944726946,89.91089585185273,105.1701983355169
1994-08-09,120.3461215974957,89.91089585185273,105.17708858747162
1994-08-10,121.30667210438293,89.91089585185273,105.72373159784021
1994-08-11,121.60512751508233,91.94653751111164,105.39758365943443
1994-08-12,121.43756556691156,91.94653751111164,106.10041739646319
1994-08-15,122.30601044662642,91.94653751111164,105.93734342726032
1994-08-16,123.95578188053588,90.27350388041718,106.80555022061415
1994-08-17,126.44936089802457,90.27350388041718,106.84230056750994
1994-08-18,126.14173814756138,90.27350388041718,106.38293174543043
1994-08-19,126.13178841237452,90.27350388041718,106.50006602866058
1994-08-22,126.38401647199021,89.01574355622424,106.18769859416423
1994-08-23,127.22077148162168,89.01574355622424,106.69070801509429
1994-08-24,128.81309765447017,85.60568983574093,107.72887902960574
1994-08-25,129.36824874554884,83.20409711615953,107.51067603535319
1994-08-26,131.26178134459127,79.73555932648291,108.8244711468771
1994-08-29,131.4335689023701,78.271038882078,109.00592379423388
1994-08-30,131.06444543465395,81.271038882078,109.34585924596104
1994-08-31,129.78547327607765,79.0725709252552,109.21263836228728
1994-09-01,128.6783684417943,79.0725709252552,108.67977585582811
1994-09-02,128.29627958804295,79.0725709252552,108.17905851260834
1994-09-06,128.8661776777845,79.0725709252552,108.378882828707
1994-09-07,130.36652269374574,77.68030731250323,108.17905851260834
1994-09-08,131.3046309150204,77.68030731250323,108.6728856038734
1994-09-09,129.96325249529244,73.76654758439172,107.53364587833956
1994-09-12,128.57904932522047,71.66430427377854,107.0811673082147
1994-09-13,129.64441859787843,70.39414387791577,107.3797612482136
1994-09-14,130.0791077526259,70.39414387791577,107.6760490916783
1994-09-15,131.23946734813478,67.67465977096477,109.05645464503912
1994-09-16,130.88734379977913,65.21319682761876,108.22499819858106
1994-09-19,130.85850669343122,63.6963079111657,108.14690633995698
1994-09-20,129.5640258318657,59.31310308082052,106.42656533486901
1994-09-21,128.62351844259405,56.76047951299079,105.99016635577586
1994-09-22,128.65271747040632,56.76047951299079,105.94652575692534
1994-09-23,127.67356978619759,56.76047951299079,105.57903630679127
1994-09-26,127.1318932381665,58.90348036030018,105.8431719776046
1994-09-27,127.05584566992492,58.90348036030018,106.12567931715988
1994-09-28,127.28812152003479,58.90348036030018,106.76650078659615
1994-09-29,128.04945770017963,58.90348036030018,106.16931991601038
1994-09-30,128.20961231005964,58.90348036030018,106.27727186957556
1994-10-03,128.59562017752324,58.90348036030018,106.0544777104905
1994-10-04,126.76867649659283,56.940338739382135,104.41223557343855
1994-10-05,126.53679435323583,56.940338739382135,104.16647157136714
1994-10-06,126.50237235453257,56.940338739382135,103.90003681343157
1994-10-07,127.40130120662197,56.940338739382135,104.52937686608065
1994-10-10,128.89183742950792,55.44180942371857,105.43433400633032
1994-10-11,129.87052497273592,52.46175557703335,106.98470378084872
1994-10-12,129.60342507444147,50.74581779072713,106.91120308705715
