label,cagr_pct,vol_pct,sharpe,sortino,max_dd_pct,final
Base OTP2.0 (no AMA gates),12.904891033798549,13.317239472184223,0.7527807036510414,1.0229947223733609,-18.665814661819788,78356.00661615301
OTP2.0 AMA (VIX term-structure + dwell),12.863682685666223,13.288796150030125,0.7513566721315144,1.020426603544175,-18.666548133591938,77872.26268086562
