label,cagr_pct,vol_pct,sharpe,sortino,max_dd_pct,final
"B: Cap-weight sector ETF (XLK, XLF, ... — real fund)",8.412096024755567,14.678585720161266,0.42353348611905617,0.4764950400136707,-43.197840662076594,934.2953131528836
"E: Equal-weight sector ETF (RSPT, RSPF, ... — real fund)",10.750481463300176,16.412853790596568,0.5275819333685313,0.5976338273259908,-43.98392286149101,766.4839710767485
F: Equal-weight ALL constituents (backfilled panel),13.732018468521701,15.433396020082288,0.7240970798945736,0.9540663635102948,-41.09875411753627,1828.1789355297822
A: Top-5 momentum stocks (backfilled panel),17.592748019288006,21.094418612652273,0.737403327673545,1.0582220159738733,-50.62519384185594,3885.323487902747
C: Bottom-5 momentum stocks (backfilled panel),16.475688124394907,19.091098100986674,0.7434746095957073,1.1042735476518346,-38.71867483100207,3131.940602563197
SPY buy & hold,10.781895930975981,14.621949853397641,0.5742230186279877,0.7231673501963005,-50.78483814403968,1009.8423617564661
