label,cagr_pct,vol_pct,sharpe,sortino,max_dd_pct,final
"Long-short (beta-neutral, value proxy)",-0.533560517755649,4.707319410622771,-0.7279099348414182,-1.0306465454897915,-21.854177476971522,88.60841415519948
Long leg (losers) only,13.533756923298101,15.930833923725002,0.694923330379558,0.8107804904014684,-33.08569940333747,1757.545021567077
Short leg (winners) only,13.550424415523521,14.723851853503051,0.7395954927336622,1.082014249687695,-28.638782729829003,1762.9403464937018
"Long-only, vol-matched to LS",4.44647648556129,6.495192977761671,0.24314116262423452,0.2624502814728501,-13.943461945512095,267.10673485605184
SPY buy & hold,10.797689864928994,14.62413925879114,0.57514592123556,0.7246351119401494,-50.78481051086613,1013.098714733825
